ctprvn_cd,objt_id,fclty_cd,data_yr,emd_cd,fclty_nm,telno,rn_adres,sgg_cd,fclty_ty,x,y,adres
41,200187,509010,2025,41273106,지에스25안산,,경기도 안산시 단원구 별망로 453,41273,편의점,14112578.76,4481571.714,경기도 안산시 단원구 목내동 403-3
41,200188,509010,2025,41500103,GS２５이천,,경기도 이천시 남천로 104,41500,편의점,14187535.24,4477706.952,경기도 이천시 중리동 464-4
41,200189,509010,2025,41590262,아이지에이마트,,경기도 화성시 남양읍 화성로 1471,41590,편의점,14120024.24,4470265.047,경기도 화성시 남양읍 북양리 56-1
41,200190,509010,2025,41463102,세븐강남대타운점주,,경기도 용인시 기흥구 강남동로 18,41463,편의점,14151945.37,4476924.448,경기도 용인시 기흥구 구갈동 597
41,200191,509010,2025,41360109,지에스25다산중앙,,경기도 남양주시 다산중앙로82번안길 22-7,41360,편의점,14155764.69,4525605.301,경기도 남양주시 다산동 6118
41,200192,509010,2025,41360107,씨유다산금강펜테리움점,,경기도 남양주시 다산지금로145번길 13,41360,편의점,14157120.07,4523085.962,경기도 남양주시 다산동 6215
41,200193,509010,2025,41281112,CU고양동산점,,경기도 고양시 덕양구 동산2로 39,41281,편의점,14124566.56,4529090.468,경기도 고양시 덕양구 동산동 345
41,200194,509010,2025,41173101,이마트24SMART안양하늘빛병원,,경기도 안양시 동안구 경수대로 887,41173,편의점,14130621.34,4494523.239,경기도 안양시 동안구 비산동 466-5
41,200195,509010,2025,41370110,씨유오산내삼미동점,,경기도 오산시 수청로 48,41370,편의점,14144030.26,4463437.843,경기도 오산시 내삼미동 861-1
41,200196,509010,2025,41500101,이천으뜸점,,경기도 이천시 이섭대천로 1218,41500,편의점,14187337.7,4478069.07,경기도 이천시 창전동 464-24
41,200197,509010,2025,41220117,GS25평택현대,,경기도 평택시 중앙2로 41,41220,편의점,14147763.7,4437925.328,경기도 평택시 합정동 733-12
41,200198,509010,2025,41250102,이마트24동두천지행주공점,,경기도 동두천시 삼육사로1002번길 97,41250,편의점,14144221.82,4564612.333,경기도 동두천시 지행동 270-5
41,200199,509010,2025,41590259,씨유향남상신,,경기도 화성시 향남읍 장안로 851,41590,편의점,14125519.44,4451946.33,경기도 화성시 향남읍 상신리 1150-17
41,200200,509010,2025,41190101,GS25부천조마루,,경기도 부천시 원미구 원미로 164,41190,편의점,14114451.78,4508634.977,경기도 부천시 원미구 원미동 2-5
41,200201,509010,2025,41150101,씨유의정부싱싱점,,경기도 의정부시 가능로86번길 18,41150,편의점,14142098.56,4543615.258,경기도 의정부시 의정부동 405-26
41,200202,509010,2025,41670121,지에스25여주현진점,,경기도 여주시 여양로 341-10,41670,편의점,14209276.56,4482821.466,경기도 여주시 오학동 100-5
41,200203,509010,2025,41271113,세븐안산수암중앙점주,,경기도 안산시 상록구 원당골1길 19,41271,편의점,14123919.17,4489978.515,경기도 안산시 상록구 수암동 467-6
41,200204,509010,2025,41820350,씨유가평산점,,경기도 가평군 북면 가화로 2089-10,41820,편의점,14192058.24,4570365.16,경기도 가평군 북면 도대리 240-30
41,200205,509010,2025,41590259,세븐향남IC점,,경기도 화성시 향남읍 초록로 879,41590,편의점,14136838.54,4456125.296,경기도 화성시 향남읍 수직리 118-1
41,200206,509010,2025,41830250,세븐일레븐양평행복,,경기도 양평군 양평읍 남북로 55-6,41830,편의점,14193370.54,4507339.109,경기도 양평군 양평읍 공흥리 883-1
41,200207,509010,2025,41113126,세븐일레븐세류3점,,경기도 수원시 권선구 세지로56번길 3,41113,편의점,14139469.84,4475000.373,경기도 수원시 권선구 세류동 1075-26
